,protocol,date,TVL,Fee,Supply,Staking,Unique Addresses,User Growth,price,amount,vol,New Addresses,Active Addresses,Zero Addresses,Number of Transactions,volume,Unnamed: 3,code quality and transparency,biggest drawdown,Correlation
15572,snx,2022-12-20,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,3.8063281394895054,1915270.0049637808,1.3419116402969713,181.0,459.0,101.0,597.0,20490807.48,,8.0,1000953659.17838,0
15573,snx,2022-12-20,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,20490807.48,,8.0,1000953659.17838,0
15574,snx,2022-12-21,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,3.0959238540858287,2209791.5104995444,1.3381212004742766,135.0,429.0,118.0,639.0,16195679.11,,8.0,1000953659.17838,0
15575,snx,2022-12-21,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,16195679.11,,8.0,1000953659.17838,0
15576,snx,2022-12-22,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.922907795038557,6006587.823680393,1.7678192793130594,116.0,386.0,85.0,647.0,17161999.6,,8.0,1000953659.17838,0
15577,snx,2022-12-22,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,17161999.6,,8.0,1000953659.17838,0
15578,snx,2022-12-23,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.872430575529609,12047441.525181437,1.7804443671170325,77.0,272.0,53.0,326.0,19212513.05,,8.0,1000953659.17838,0
15579,snx,2022-12-23,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,19212513.05,,8.0,1000953659.17838,0
15580,snx,2022-12-24,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.7054344174838438,5747425.759668716,1.8579743712135053,51.0,264.0,74.0,322.0,17629552.06,,8.0,1000953659.17838,0
15581,snx,2022-12-24,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,17629552.06,,8.0,1000953659.17838,0
15582,snx,2022-12-25,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.9355592056309665,3197942.9479028047,1.8562219981438075,52.0,273.0,72.0,355.0,16592529.35,,8.0,1000953659.17838,0
15583,snx,2022-12-25,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,16592529.35,,8.0,1000953659.17838,0
15584,snx,2022-12-26,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.8763194893717483,2388487.229157672,1.8848415471380744,62.0,259.0,87.0,423.0,23176895.06,,8.0,1000953659.17838,0
15585,snx,2022-12-26,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.01650789273832,1717897.7728881957,1.8836483712160808,53.0,234.0,63.0,274.0,23176895.06,,8.0,1000953659.17838,0
15586,snx,2022-12-26,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.9289359281619327,1051751.5080693462,1.88059918705234,45.0,195.0,54.0,216.0,23176895.06,,8.0,1000953659.17838,0
15587,snx,2022-12-26,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.887098949015589,458519.603769412,1.9424461607204644,58.0,299.0,73.0,475.0,23176895.06,,8.0,1000953659.17838,0
15588,snx,2022-12-26,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.1080517955120275,3522462.732445041,1.8670870343544603,104.0,766.0,212.0,1253.0,23176895.06,,8.0,1000953659.17838,0
15589,snx,2022-12-26,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,23176895.06,,8.0,1000953659.17838,0
15590,snx,2022-12-27,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.021160764378916,16074211.835937267,1.8695745610007888,46.0,308.0,82.0,425.0,19919809.23,,8.0,1000953659.17838,0
15591,snx,2022-12-27,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,19919809.23,,8.0,1000953659.17838,0
15592,snx,2022-12-28,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.9049186362648107,1944237.192397612,1.9720980976974607,50.0,205.0,42.0,330.0,19323348.54,,8.0,1000953659.17838,0
15593,snx,2022-12-28,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,19323348.54,,8.0,1000953659.17838,0
15594,snx,2022-12-29,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.2009348979062544,2754399.8695908342,1.9699310832523669,55.0,245.0,55.0,374.0,17973238.55,,8.0,1000953659.17838,0
15595,snx,2022-12-29,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,17973238.55,,8.0,1000953659.17838,0
15596,snx,2022-12-30,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.169031359857049,2389404.784096709,1.9702240793957284,42.0,270.0,67.0,360.0,17257973.37,,8.0,1000953659.17838,0
15597,snx,2022-12-30,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,17257973.37,,8.0,1000953659.17838,0
15598,snx,2022-12-31,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.206113145876774,4303276.92421319,1.982685026248025,70.0,271.0,74.0,319.0,16887329.16,,8.0,1000953659.17838,0
15599,snx,2022-12-31,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,16887329.16,,8.0,1000953659.17838,0
15600,snx,2023-01-01,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.0196798139864427,1239748.407395341,2.002961508896698,34.0,176.0,52.0,231.0,20590671.16,,8.0,1000953659.17838,0
15601,snx,2023-01-01,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,20590671.16,,8.0,1000953659.17838,0
15602,snx,2023-01-02,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.1427939279317205,1530430.8847550517,2.069740701641878,36.0,176.0,38.0,225.0,14740414.72,,8.0,1000953659.17838,0
15603,snx,2023-01-02,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.7804767701410986,1507782.5588727924,2.0737996186886627,33.0,185.0,49.0,208.0,14740414.72,,8.0,1000953659.17838,0
15604,snx,2023-01-02,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.6733399761756311,1860268.059205321,2.0526697443812445,34.0,150.0,40.0,145.0,14740414.72,,8.0,1000953659.17838,0
15605,snx,2023-01-02,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.731146879207546,709563.0921610559,2.0541724553642764,31.0,118.0,26.0,119.0,14740414.72,,8.0,1000953659.17838,0
15606,snx,2023-01-02,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.7281656685037536,643139.8553416276,2.118256790491966,47.0,201.0,45.0,268.0,14740414.72,,8.0,1000953659.17838,0
15607,snx,2023-01-02,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,14740414.72,,8.0,1000953659.17838,0
15608,snx,2023-01-03,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.991926481370073,911662.75277931,2.108793415940396,56.0,191.0,51.0,239.0,18607297.88,,8.0,1000953659.17838,0
15609,snx,2023-01-03,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,18607297.88,,8.0,1000953659.17838,0
15610,snx,2023-01-04,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.020704218512145,2199769.2155537577,2.111225051820276,34.0,143.0,21.0,185.0,15435064.38,,8.0,1000953659.17838,0
15611,snx,2023-01-04,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,15435064.38,,8.0,1000953659.17838,0
15612,snx,2023-01-05,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.879620421131853,1590647.021327445,2.096101348511831,17.0,89.0,24.0,90.0,23356261.55,,8.0,1000953659.17838,0
15613,snx,2023-01-05,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,23356261.55,,8.0,1000953659.17838,0
15614,snx,2023-01-06,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.8313131713993245,652970.6765624877,2.0996535461903467,19.0,94.0,21.0,99.0,25279168.4,,8.0,1000953659.17838,0
15615,snx,2023-01-06,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,25279168.4,,8.0,1000953659.17838,0
15616,snx,2023-01-07,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.7058064882780304,2183425.9195483564,2.0823071461456912,25.0,94.0,20.0,102.0,25917230.08,,8.0,1000953659.17838,0
15617,snx,2023-01-07,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,25917230.08,,8.0,1000953659.17838,0
15618,snx,2023-01-08,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.7531266532204015,903174.3821542992,2.0569772316538195,10.0,92.0,25.0,85.0,41329865.21,,8.0,1000953659.17838,0
15619,snx,2023-01-08,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,41329865.21,,8.0,1000953659.17838,0
15620,snx,2023-01-09,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.7907373957480015,631268.9458475149,1.999651887129752,60.0,234.0,50.0,293.0,22746007.06,,8.0,1000953659.17838,0
15621,snx,2023-01-09,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.6554373358752368,4916090.997860333,1.9094982298248813,42.0,247.0,51.0,337.0,22746007.06,,8.0,1000953659.17838,0
15622,snx,2023-01-09,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.6546307861605571,3090747.2962918407,1.911696343254038,29.0,214.0,45.0,283.0,22746007.06,,8.0,1000953659.17838,0
15623,snx,2023-01-09,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.7137408381659034,5644773.045469846,1.4610486638514502,35.0,186.0,48.0,253.0,22746007.06,,8.0,1000953659.17838,0
15624,snx,2023-01-09,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,22746007.06,,8.0,1000953659.17838,0
15625,snx,2023-01-10,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.603908837863605,1819043.322751957,1.4829810437499404,45.0,207.0,55.0,268.0,36385349.83,,8.0,1000953659.17838,0
15626,snx,2023-01-10,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,36385349.83,,8.0,1000953659.17838,0
15627,snx,2023-01-11,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.419436768683661,3213661.983633497,1.4023621176107557,45.0,212.0,62.0,263.0,21717420.35,,8.0,1000953659.17838,0
15628,snx,2023-01-11,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,21717420.35,,8.0,1000953659.17838,0
15629,snx,2023-01-12,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.3568296496520635,2967748.913844942,1.4888338504018384,55.0,213.0,50.0,297.0,21540640.56,,8.0,1000953659.17838,0
15630,snx,2023-01-12,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,21540640.56,,8.0,1000953659.17838,0
15631,snx,2023-01-13,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.1485650749517562,8342456.080612499,1.462776071308206,42.0,190.0,54.0,229.0,30435222.36,,8.0,1000953659.17838,0
15632,snx,2023-01-13,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,30435222.36,,8.0,1000953659.17838,0
15633,snx,2023-01-14,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.180734276735368,7819581.633452298,1.5017245884248474,163.0,618.0,199.0,1074.0,37055282.08,,8.0,1000953659.17838,0
15634,snx,2023-01-14,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,37055282.08,,8.0,1000953659.17838,0
15635,snx,2023-01-15,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.2845915232288498,13448246.980900211,1.555236987211476,69.0,492.0,126.0,774.0,92936725.73,,8.0,1000953659.17838,0
15636,snx,2023-01-15,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,92936725.73,,8.0,1000953659.17838,0
15637,snx,2023-01-16,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.1219585465438162,19460613.117787912,1.4943722535498798,61.0,258.0,71.0,313.0,54941674.54,,8.0,1000953659.17838,0
15638,snx,2023-01-16,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.163901593761617,2510649.464575182,1.512872717479005,53.0,303.0,65.0,439.0,54941674.54,,8.0,1000953659.17838,0
15639,snx,2023-01-16,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.0614594144124876,5961692.734599803,1.6797075311869936,178.0,405.0,88.0,575.0,54941674.54,,8.0,1000953659.17838,0
15640,snx,2023-01-16,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.2698681557137357,2643846.6712449985,1.5752511569567078,52.0,220.0,65.0,284.0,54941674.54,,8.0,1000953659.17838,0
15641,snx,2023-01-16,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.2947753056217923,2328874.295452192,1.581061497255751,61.0,243.0,55.0,309.0,54941674.54,,8.0,1000953659.17838,0
15642,snx,2023-01-16,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,54941674.54,,8.0,1000953659.17838,0
15643,snx,2023-01-17,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.3266283536769412,3558446.971019881,1.6038507302032916,79.0,304.0,74.0,425.0,45339160.91,,8.0,1000953659.17838,0
15644,snx,2023-01-17,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,45339160.91,,8.0,1000953659.17838,0
15645,snx,2023-01-18,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.4185422610797869,1868984.9101094496,1.5869270038201022,71.0,301.0,100.0,381.0,62974621.35,,8.0,1000953659.17838,0
15646,snx,2023-01-18,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,62974621.35,,8.0,1000953659.17838,0
15647,snx,2023-01-20,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.498789200389242,1849327.5091244576,1.463958416754401,39.0,149.0,34.0,178.0,52630316.34,,8.0,1000953659.17838,0
15648,snx,2023-01-20,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,52630316.34,,8.0,1000953659.17838,0
15649,snx,2023-01-21,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.4679170759040567,1274463.8622845316,1.4498974539438385,34.0,139.0,44.0,155.0,100787196.6,,8.0,1000953659.17838,0
15650,snx,2023-01-21,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,100787196.6,,8.0,1000953659.17838,0
15651,snx,2023-01-22,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.4543232421622374,682815.8557382876,1.455707292135193,34.0,146.0,31.0,152.0,53316757.4,,8.0,1000953659.17838,0
15652,snx,2023-01-22,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,53316757.4,,8.0,1000953659.17838,0
15653,snx,2023-01-23,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.372656284497259,918564.1868005864,1.4556648296940229,45.0,175.0,38.0,215.0,37187376.02,,8.0,1000953659.17838,0
15654,snx,2023-01-23,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.3669750270805905,4062196.771911111,1.3709419457488856,40.0,148.0,26.0,194.0,37187376.02,,8.0,1000953659.17838,0
15655,snx,2023-01-23,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.466308272279813,2652563.554804884,1.391646991604052,40.0,173.0,39.0,174.0,37187376.02,,8.0,1000953659.17838,0
15656,snx,2023-01-23,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.3479581046377456,2276647.7384299287,1.3768028722776078,86.0,217.0,47.0,253.0,37187376.02,,8.0,1000953659.17838,0
15657,snx,2023-01-23,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.36111988886261,689850.4277620764,1.3924828597377596,176.0,349.0,60.0,398.0,37187376.02,,8.0,1000953659.17838,0
15658,snx,2023-01-23,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,37187376.02,,8.0,1000953659.17838,0
15659,snx,2023-01-24,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.4357691849730614,1007653.7027042728,1.4119470917595045,143.0,334.0,69.0,400.0,32172744.13,,8.0,1000953659.17838,0
15660,snx,2023-01-24,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,32172744.13,,8.0,1000953659.17838,0
15661,snx,2023-01-25,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.565202564548772,2108375.353681284,1.582939881829589,144.0,383.0,99.0,577.0,34390658.09,,8.0,1000953659.17838,0
15662,snx,2023-01-25,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,34390658.09,,8.0,1000953659.17838,0
15663,snx,2023-01-26,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.887651880755958,6031347.238686174,1.5834899046119633,142.0,530.0,163.0,887.0,55591912.54,,8.0,1000953659.17838,0
15664,snx,2023-01-26,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,55591912.54,,8.0,1000953659.17838,0
15665,snx,2023-01-27,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.8548554031924,8019647.995985798,1.5810676125931906,87.0,463.0,116.0,793.0,35109716.79,,8.0,1000953659.17838,0
15666,snx,2023-01-27,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,35109716.79,,8.0,1000953659.17838,0
15667,snx,2023-01-28,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.8279067240599312,5626670.097430842,1.5607970070509969,81.0,316.0,81.0,416.0,43071805.83,,8.0,1000953659.17838,0
15668,snx,2023-01-28,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,43071805.83,,8.0,1000953659.17838,0
15669,snx,2023-01-29,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.9115412127564628,2973975.126533703,1.592043514930883,84.0,311.0,95.0,409.0,26699213.94,,8.0,1000953659.17838,0
15670,snx,2023-01-29,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,26699213.94,,8.0,1000953659.17838,0
15671,snx,2023-01-30,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.100169010421,2304757.51854465,1.5896020029374072,137.0,353.0,120.0,427.0,30911428.29,,8.0,1000953659.17838,0
15672,snx,2023-01-30,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.123986252825864,1421812.2837594692,1.585274860280984,71.0,259.0,100.0,425.0,30911428.29,,8.0,1000953659.17838,0
15673,snx,2023-01-30,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.004226639629773,1908428.7097422008,1.613825640331824,57.0,240.0,63.0,304.0,30911428.29,,8.0,1000953659.17838,0
15674,snx,2023-01-30,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.7211717197530518,2273942.065792952,1.6032395508403547,74.0,232.0,45.0,296.0,30911428.29,,8.0,1000953659.17838,0
15675,snx,2023-01-30,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.7719691340781236,936204.7722434913,1.4874585129024278,202.0,723.0,220.0,1288.0,30911428.29,,8.0,1000953659.17838,0
15676,snx,2023-01-30,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,30911428.29,,8.0,1000953659.17838,0
15677,snx,2023-02-01,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.0363993657072705,4958203.39170765,1.5214743537450408,127.0,464.0,170.0,728.0,27346613.9,,8.0,1000953659.17838,0
15678,snx,2023-02-01,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,27346613.9,,8.0,1000953659.17838,0
15679,snx,2023-02-02,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.0439486473042296,9895825.48226364,1.43634342554984,126.0,321.0,77.0,427.0,72248280.52,,8.0,1000953659.17838,0
15680,snx,2023-02-02,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,72248280.52,,8.0,1000953659.17838,0
15681,snx,2023-02-03,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.180401216873208,1249542.7879910236,1.4760822148634485,92.0,311.0,94.0,402.0,82079085.0,,8.0,1000953659.17838,0
15682,snx,2023-02-03,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,82079085.0,,8.0,1000953659.17838,0
15683,snx,2023-02-04,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.019578610879205,1475341.78583176,1.422965486880809,76.0,340.0,97.0,526.0,56011164.58,,8.0,1000953659.17838,0
15684,snx,2023-02-04,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,56011164.58,,8.0,1000953659.17838,0
15685,snx,2023-02-05,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.0940372542308494,3181630.2837009933,1.2844350412903371,68.0,377.0,102.0,602.0,103723664.6,,8.0,1000953659.17838,0
15686,snx,2023-02-05,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,103723664.6,,8.0,1000953659.17838,0
15687,snx,2023-02-06,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.092627801843033,4909656.142308581,1.3396630115731127,111.0,421.0,129.0,656.0,66363904.95,,8.0,1000953659.17838,0
15688,snx,2023-02-06,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.3605735504188856,3595865.153004518,1.339738700746118,93.0,374.0,135.0,565.0,66363904.95,,8.0,1000953659.17838,0
15689,snx,2023-02-06,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.424483958928551,2249494.2102155094,1.3695803373877269,62.0,281.0,85.0,393.0,66363904.95,,8.0,1000953659.17838,0
15690,snx,2023-02-06,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.245734320328521,1523509.448575802,1.381260628333781,56.0,208.0,60.0,258.0,66363904.95,,8.0,1000953659.17838,0
15691,snx,2023-02-06,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.167473177818537,1251515.023819246,1.3835143138399226,82.0,314.0,107.0,410.0,66363904.95,,8.0,1000953659.17838,0
15692,snx,2023-02-06,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,66363904.95,,8.0,1000953659.17838,0
15693,snx,2023-02-07,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.144315343428417,759140.585349144,1.395045264323487,94.0,354.0,146.0,498.0,93410513.23,,8.0,1000953659.17838,0
15694,snx,2023-02-07,484848238.8428533,0,259304.8573274632,0,87.8880866425993,0,4.423593321950405,6421600.36113126,1.1966201057258383,169.40664375715923,433.2164948453609,135.49942726231387,622.2359679266896,93410513.23,,8.0,1000953659.17838,0
15695,snx,2023-02-08,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.0431843712363924,1314710.807672419,1.4065363350417996,55.0,345.0,180.0,409.0,123320338.8,,8.0,1000953659.17838,0
